measX,measY,measZ,corrX,corrY,corrZ,optX,optY,optZ,gainX,gainY,gainZ,w_avgX,w_avgY,w_avgZ,quatW,quatX,quatY,quatZ,w_mag,ts
-1.555308699607849e-07,7.35744833946228e-08,-0.00013188390585128218,-4.339320867075003e-07,0.0,0.0,0.006349410396069288,-0.006349926348775625,-0.00013188390585128218,0.0,0.0,0.0,2.716395139694214,-0.03170221671462059,-0.015508158132433891,0.8610364198684692,-0.07031310349702835,-0.11951927840709686,-0.4892725348472595,2.7166244983673096,0.005184945
-5.662441253662109e-07,3.501772880554199e-07,-0.0005139863933436573,-1.303424369325512e-06,0.0,0.0,0.006348130293190479,-0.006349649745970964,-0.0005139863933436573,7.275957614183426e-12,0.0,0.0,2.716974973678589,-0.016044195741415024,-0.027382057160139084,0.86104416847229,-0.07021016627550125,-0.11957857757806778,-0.48925918340682983,2.717160224914551,0.010236843
-1.173466444015503e-06,8.069910109043121e-07,-0.0011321580968797207,-2.6097959562321194e-06,0.0,0.0,0.006346216890960932,-0.0063491929322481155,-0.0011321582132950425,2.1827872842550278e-11,0.0,0.0,2.7263801097869873,-0.007860111072659492,-0.00012150006659794599,0.861052393913269,-0.07010876387357712,-0.11963658034801483,-0.4892450273036957,2.726391553878784,0.015194652
-1.8063001334667206e-06,1.369975507259369e-06,-0.0020114679355174303,-4.3546601773414295e-06,0.0,0.0,0.0063438392244279385,-0.0063486299477517605,-0.0020114679355174303,3.637978807091713e-11,0.0,0.0,2.74943470954895,-0.02240157686173916,-0.0035701696760952473,0.8610607385635376,-0.0700046718120575,-0.11969684809446335,-0.48923057317733765,2.749528169631958,0.020255533
-2.5546178221702576e-06,2.0721927285194397e-06,-0.003096533939242363,-6.53941378914169e-06,0.0,0.0,0.006340906023979187,-0.0063479277305305,-0.003096533939242363,5.820766091346741e-11,0.0,0.0,2.72162127494812,-0.018572211265563965,-0.012687500566244125,0.8610684871673584,-0.06990522891283035,-0.11975424736738205,-0.4892171025276184,2.7217142581939697,0.025133819
-3.4882687032222748e-06,2.909451723098755e-06,-0.004469440784305334,-9.165181836578995e-06,0.0,0.0,0.006337346509099007,-0.006347090471535921,-0.004469440784305334,8.731149137020111e-11,0.0,0.0,2.7085256576538086,-0.036397382616996765,0.0007613282068632543,0.8610766530036926,-0.06980297714471817,-0.1198141798377037,-0.489202618598938,2.708770275115967,0.030197136
-4.483852535486221e-06,3.92599031329155e-06,-0.006045254413038492,-1.2234597306814976e-05,0.0,0.0,0.00633328128606081,-0.006346073932945728,-0.006045254413038492,1.3096723705530167e-10,0.0,0.0,2.675142526626587,-0.055632639676332474,-0.02487511932849884,0.8610838651657104,-0.0697050467133522,-0.11987254023551941,-0.48918959498405457,2.6758365631103516,0.035120854
-5.616806447505951e-06,5.227513611316681e-06,-0.007911449298262596,-1.574672933202237e-05,0.0,0.0,0.006328636314719915,-0.006344772409647703,-0.007911449298262596,1.7462298274040222e-10,0.0,0.0,2.7463767528533936,-0.07350658625364304,-0.00550834508612752,0.8610917925834656,-0.06960220634937286,-0.11993465572595596,-0.489175021648407,2.747365713119507,0.040179541
-6.59329816699028e-06,6.682239472866058e-06,-0.010025526396930218,-1.9705734302988276e-05,0.0,0.0,0.006323700770735741,-0.006343317683786154,-0.010025526396930218,2.1827872842550278e-10,0.0,0.0,2.680952310562134,-0.04384615644812584,-0.026065358892083168,0.8610992431640625,-0.06950122117996216,-0.11999422311782837,-0.4891616702079773,2.6814374923706055,0.04523209
-7.537193596363068e-06,8.338131010532379e-06,-0.012300130911171436,-2.4110375306918286e-05,0.0,0.0,0.006318352185189724,-0.0063416617922484875,-0.012300130911171436,2.9103830456733704e-10,0.0,0.0,2.7069289684295654,-0.03528602793812752,-0.025473475456237793,0.8611065149307251,-0.06940275430679321,-0.12005186825990677,-0.48914870619773865,2.7072787284851074,0.050102622
-8.825212717056274e-06,1.0348856449127197e-05,-0.014895757660269737,-2.8961198040633462e-05,0.0,0.0,0.006312213372439146,-0.006339651066809893,-0.014895758591592312,3.7834979593753815e-10,0.0,0.0,2.6585631370544434,-0.051915645599365234,-0.007246373221278191,0.8611141443252563,-0.0693032443523407,-0.12011099606752396,-0.4891347885131836,2.6590797901153564,0.05513761
-1.0349787771701813e-05,1.2614298611879349e-05,-0.01775837130844593,-3.4261393011547625e-05,0.0,0.0,0.006305388640612364,-0.0063373856246471405,-0.01775837317109108,4.656612873077393e-10,0.0,0.0,2.750606060028076,-0.06980111449956894,-0.021637247875332832,0.8611217141151428,-0.06919991970062256,-0.12017320841550827,-0.48912081122398376,2.7515766620635986,0.060204219
-1.2003351002931595e-05,1.5125144273042679e-05,-0.020818496122956276,-4.0013699617702514e-05,0.0,0.0,0.0062979827634990215,-0.006334874778985977,-0.020818497985601425,5.820766091346741e-10,0.0,0.0,2.649712562561035,-0.07804939895868301,-0.027717452496290207,0.8611286878585815,-0.06910223513841629,-0.12023255974054337,-0.48910775780677795,2.6510066986083984,0.065186357
-1.3798009604215622e-05,1.786230131983757e-05,-0.024122735485434532,-4.6209799620555714e-05,0.0,0.0,0.006289992015808821,-0.006332137621939182,-0.02412273734807968,6.984919309616089e-10,0.0,0.0,2.75935959815979,-0.04106665775179863,-0.008113075979053974,0.8611366152763367,-0.06899973005056381,-0.12029282003641129,-0.489093542098999,2.7596771717071533,0.07016985
-1.5661120414733887e-05,2.0768027752637863e-05,-0.02769712172448635,-5.2860988944303244e-05,0.0,0.0,0.006281477864831686,-0.006329231895506382,-0.0276971235871315,7.8580342233181e-10,0.0,0.0,2.6791181564331055,-0.03635525330901146,-0.020482217893004417,0.8611441254615784,-0.06889934092760086,-0.1203516498208046,-0.4890800714492798,2.679443120956421,0.075189674
-1.786043867468834e-05,2.3984350264072418e-05,-0.03152318298816681,-5.996560867060907e-05,0.0,0.0,0.006272173952311277,-0.006326015572994947,-0.03152318298816681,9.313225746154785e-10,0.0,0.0,2.7248401641845703,-0.0651141107082367,-0.027958692982792854,0.861151397228241,-0.06879767030477524,-0.12041264027357101,-0.4890665113925934,2.7257614135742188,0.080215491
-2.032192423939705e-05,2.7482397854328156e-05,-0.03555082529783249,-6.752055196557194e-05,0.0,0.0,0.006262157578021288,-0.006322517525404692,-0.03555082529783249,1.076841726899147e-09,0.0,0.0,2.728529214859009,-0.02715040184557438,-0.024590853601694107,0.8611587882041931,-0.06869618594646454,-0.12047159671783447,-0.48905304074287415,2.7287750244140625,0.085186286
-2.2881198674440384e-05,3.121141344308853e-05,-0.0398494154214859,-7.552337046945468e-05,0.0,0.0,0.006251595448702574,-0.006318788509815931,-0.0398494154214859,1.2223608791828156e-09,0.0,0.0,2.752351999282837,-0.03556610271334648,-0.010202134028077126,0.8611666560173035,-0.06859339773654938,-0.12053173035383224,-0.4890388250350952,2.75260066986084,0.090189776
-2.5577843189239502e-05,3.5163480788469315e-05,-0.04441232606768608,-8.398506906814873e-05,0.0,0.0,0.006240437272936106,-0.0063148364424705505,-0.04441232606768608,1.3387762010097504e-09,0.0,0.0,2.6592438220977783,-0.04242327809333801,-0.015374520793557167,0.8611741662025452,-0.06849382817745209,-0.12059041112661362,-0.4890252649784088,2.6596264839172363,0.095213756
-2.824375405907631e-05,3.9292965084314346e-05,-0.049176838248968124,-9.289565059589222e-05,0.0,0.0,0.006228860933333635,-0.0063107069581747055,-0.049176838248968124,1.4551915228366852e-09,0.0,0.0,2.696854591369629,-0.018504204228520393,-0.009161282330751419,0.861181914806366,-0.0683932900428772,-0.12064842134714127,-0.48901140689849854,2.6969335079193115,0.100191438
-3.085285425186157e-05,4.3555162847042084e-05,-0.054126519709825516,-0.00010226418089587241,0.0,0.0,0.006216883193701506,-0.006306444760411978,-0.054126519709825516,1.57160684466362e-09,0.0,0.0,2.6517794132232666,-0.059885650873184204,-0.010052384808659554,0.8611891865730286,-0.0682964101433754,-0.12070636451244354,-0.48899784684181213,2.6524746417999268,0.105113419
-3.355927765369415e-05,4.8172660171985626e-05,-0.05955032259225845,-0.00011208991054445505,0.0,0.0,0.0062043508514761925,-0.006301827263087034,-0.05955032259225845,1.8044374883174896e-09,0.0,0.0,2.664320945739746,-0.05875823274254799,-0.014216714538633823,0.8611966371536255,-0.0681946650147438,-0.12076712399721146,-0.48898372054100037,2.665006637573242,0.110254905
-3.620097413659096e-05,5.284976214170456e-05,-0.06507252156734467,-0.00012237588816788048,0.0,0.0,0.006191423162817955,-0.006297150161117315,-0.06507252156734467,2.0372681319713593e-09,0.0,0.0,2.6550986766815186,-0.03337244316935539,-0.025189336389303207,0.8612038493156433,-0.06809549033641815,-0.12082508951425552,-0.4889705777168274,2.655427932739258,0.115254204
-3.877514973282814e-05,5.7524070143699646e-05,-0.070621058344841,-0.00013310489885043353,0.0,0.0,0.0061781201511621475,-0.00629247585311532,-0.070621058344841,2.270098775625229e-09,0.0,0.0,2.5871763229370117,-0.03578650951385498,0.001732603763230145,0.8612111210823059,-0.06800264120101929,-0.12087952345609665,-0.4889572858810425,2.5874245166778564,0.120067946
-4.14079986512661e-05,6.262212991714478e-05,-0.07682325690984726,-0.00014428625581786036,0.0,0.0,0.006164305843412876,-0.006287377793341875,-0.07682325690984726,2.5029294192790985e-09,0.0,0.0,2.6342175006866455,-0.03098464198410511,0.0027968185022473335,0.861219048500061,-0.0679011419415474,-0.120938740670681,-0.4889427125453949,2.6344010829925537,0.125230163
-4.3808016926050186e-05,6.765220314264297e-05,-0.08309174329042435,-0.0001559286320116371,0.0,0.0,0.006150262895971537,-0.006282347720116377,-0.08309174329042435,2.7939677238464355e-09,0.0,0.0,2.678067445755005,-0.04374604672193527,-0.009221347980201244,0.8612265586853027,-0.06780119240283966,-0.12099765986204147,-0.48892879486083984,2.678440570831299,0.130239915
-4.607159644365311e-05,7.277214899659157e-05,-0.0896272212266922,-0.00016802686150185764,0.0,0.0,0.006135900970548391,-0.006277227774262428,-0.0896272212266922,3.0850060284137726e-09,0.0,0.0,2.677595615386963,-0.0656774491071701,-0.007184180896729231,0.8612340688705444,-0.06770143657922745,-0.12105758488178253,-0.4889146685600281,2.678410530090332,0.135265615
-4.8296526074409485e-05,7.799267768859863e-05,-0.09631941467523575,-0.00018059018475469202,0.0,0.0,0.0061211129650473595,-0.006272007245570421,-0.09631941467523575,3.434251993894577e-09,0.0,0.0,2.6738741397857666,-0.05513191595673561,-0.020553123205900192,0.8612411618232727,-0.06760282814502716,-0.1211162805557251,-0.488901287317276,2.6745214462280273,0.140225313
-5.067093297839165e-05,8.346093818545341e-05,-0.10328208655118942,-0.00019359715224709362,0.0,0.0,0.0061057317070662975,-0.0062665389850735664,-0.10328208655118942,3.7834979593753815e-09,0.0,0.0,2.6740267276763916,-0.05770883336663246,-0.006124913226813078,0.8612486124038696,-0.0675039291381836,-0.12117527425289154,-0.4888872504234314,2.674656391143799,0.145205804
-5.313754081726074e-05,8.906284347176552e-05,-0.11044575273990631,-0.00020707720250356942,0.0,0.0,0.006089785136282444,-0.006260937079787254,-0.11044575273990631,4.132743924856186e-09,0.0,0.0,2.6729321479797363,-0.10434617102146149,-0.021363139152526855,0.861255407333374,-0.0674065425992012,-0.1212356835603714,-0.48887374997138977,2.675053358078003,0.150157689
-5.561113357543945e-05,9.481655433773994e-05,-0.11785916239023209,-0.0002209992817370221,0.0,0.0,0.006073389668017626,-0.00625518336892128,-0.11785916239023209,4.540197551250458e-09,0.0,0.0,2.651916980743408,-0.09000348299741745,-0.006866933312267065,0.8612624406814575,-0.06730958074331284,-0.12129513919353485,-0.48885977268218994,2.6534528732299805,0.15511581
-5.793897435069084e-05,0.00010069599375128746,-0.1255442351102829,-0.00023537862580269575,0.0,0.0,0.006056682206690311,-0.006249303929507732,-0.1255442351102829,4.94765117764473e-09,0.0,0.0,2.662135124206543,-0.11280546337366104,-0.008111297152936459,0.861269474029541,-0.06721233576536179,-0.12135591357946396,-0.48884570598602295,2.664536476135254,0.160093675
-6.006564944982529e-05,0.00010676076635718346,-0.13361182808876038,-0.0002502172428648919,0.0,0.0,0.006039716769009829,-0.006243239156901836,-0.13361182808876038,5.3551048040390015e-09,0.0,0.0,2.6659247875213623,-0.08284813165664673,-0.015276627615094185,0.8612766265869141,-0.06711256504058838,-0.12141670286655426,-0.4888317584991455,2.667255401611328,0.165157975
-6.194319576025009e-05,0.00011291913688182831,-0.14195860922336578,-0.0002655033895280212,0.0,0.0,0.006022552959620953,-0.0062370807863771915,-0.14195860922336578,5.820766091346741e-09,0.0,0.0,2.723130226135254,-0.07857020199298859,-0.015181764028966427,0.8612839579582214,-0.06701019406318665,-0.12147877365350723,-0.488817423582077,2.7243056297302246,0.170238992
-6.345333531498909e-05,0.00011899881064891815,-0.1503637731075287,-0.00028122938238084316,0.0,0.0,0.006005316972732544,-0.006231001112610102,-0.1503637731075287,6.2282197177410126e-09,0.0,0.0,2.6730425357818604,-0.09144505858421326,0.0021592339035123587,0.8612912893295288,-0.06691233813762665,-0.12153882533311844,-0.488802969455719,2.674607038497925,0.175206788
-6.460770964622498e-05,0.0001251264475286007,-0.1589973121881485,-0.0002973985392600298,0.0,0.0,0.005987993441522121,-0.006224873475730419,-0.1589973121881485,6.752088665962219e-09,0.0,0.0,2.7162866592407227,-0.07627181708812714,0.002409589709714055,0.8612988591194153,-0.06681270152330399,-0.12159914523363113,-0.4887883961200714,2.717358350753784,0.180167222
-6.553484126925468e-05,0.0001313183456659317,-0.16790041327476501,-0.00031401976593770087,0.0,0.0,0.005970444995909929,-0.006218681577593088,-0.16790041327476501,7.450580596923828e-09,0.0,0.0,2.718994379043579,-0.053090352565050125,-0.0013337311102077365,0.8613064289093018,-0.06671211868524551,-0.12165885418653488,-0.4887739419937134,2.719512939453125,0.185143484
-6.633717566728592e-05,0.00013744737952947617,-0.176906019449234,-0.0003311189357191324,0.0,0.0,0.005952543579041958,-0.006212552543729544,-0.176906019449234,8.149072527885437e-09,0.0,0.0,2.6734397411346436,-0.09340857714414597,-0.011915167793631554,0.8613132238388062,-0.0666155219078064,-0.12171820551156998,-0.4887601435184479,2.675097703933716,0.190044436
-6.701657548546791e-05,0.0001439414918422699,-0.18663416802883148,-0.0003486739005893469,0.0,0.0,0.005934309214353561,-0.00620605843141675,-0.18663416802883148,8.847564458847046e-09,0.0,0.0,2.6374197006225586,-0.1302197277545929,-0.005913624074310064,0.8613203763961792,-0.06651615351438522,-0.12178127467632294,-0.4887455701828003,2.640639066696167,0.19520033
-6.73830509185791e-05,0.00015015853568911552,-0.19616228342056274,-0.00036667054519057274,0.0,0.0,0.005915946327149868,-0.006199841387569904,-0.19616228342056274,9.546056389808655e-09,0.0,0.0,2.673550605773926,-0.12424798309803009,-0.0057756491005420685,0.8613272309303284,-0.06641983985900879,-0.12184200435876846,-0.4887314438819885,2.6764423847198486,0.200121484
-6.753811612725258e-05,0.0001566256396472454,-0.2063281536102295,-0.0003851376532111317,0.0,0.0,0.005897323600947857,-0.0061933742836117744,-0.2063281536102295,1.0244548320770264e-08,0.0,0.0,2.6909544467926025,-0.12338311970233917,-0.019430020824074745,0.8613341450691223,-0.06631886214017868,-0.12190557271242142,-0.4887171685695648,2.6938517093658447,0.205241817
-6.75693154335022e-05,0.0001629730686545372,-0.21659789979457855,-0.000404061924200505,0.0,0.0,0.005878368392586708,-0.006187026854604483,-0.21659789979457855,1.0943040251731873e-08,0.0,0.0,2.631409168243408,-0.15512628853321075,-0.013889928348362446,0.8613405823707581,-0.06622231751680374,-0.1219681054353714,-0.48870307207107544,2.636014223098755,0.210287647
-6.741238757967949e-05,0.00016922038048505783,-0.2269921898841858,-0.00042343122186139226,0.0,0.0,0.005859156139194965,-0.006180779542773962,-0.2269921898841858,1.1757947504520416e-08,0.0,0.0,2.64408278465271,-0.1951947808265686,-0.009385544806718826,0.8613470196723938,-0.06612730771303177,-0.12203168123960495,-0.4886888265609741,2.651294708251953,0.215274112
-6.698025390505791e-05,0.00017539970576763153,-0.23751075565814972,-0.0004432271234691143,0.0,0.0,0.005839792545884848,-0.006174600217491388,-0.23751075565814972,1.257285475730896e-08,0.0,0.0,2.6844475269317627,-0.15456122159957886,-0.008214376866817474,0.8613536953926086,-0.06603101640939713,-0.12209389358758926,-0.4886746108531952,2.688905954360962,0.220205231
-6.63544051349163e-05,0.00018157018348574638,-0.24840998649597168,-0.00046342931455001235,0.0,0.0,0.005820215679705143,-0.0061684297397732735,-0.24840998649597168,1.3387762010097504e-08,0.0,0.0,2.720226287841797,-0.05891930311918259,-0.003432322759181261,0.8613611459732056,-0.06593010574579239,-0.12215406447649002,-0.48866006731987,2.7208664417266846,0.225200746
-6.584217771887779e-05,0.00018780725076794624,-0.25967252254486084,-0.0004841125337406993,0.0,0.0,0.005800044629722834,-0.006162192672491074,-0.25967252254486084,1.4551915228366852e-08,0.0,0.0,2.612865924835205,-0.07359445840120316,-0.008267732337117195,0.8613681197166443,-0.06583250313997269,-0.12221312522888184,-0.48864611983299255,2.613915205001831,0.230248756
-6.57164491713047e-05,0.00019410112872719765,-0.2709980010986328,-0.0005052319611422718,0.0,0.0,0.005779051221907139,-0.006155898794531822,-0.2709980010986328,1.548323780298233e-08,0.0,0.0,2.65657901763916,-0.08850575983524323,-0.0089185182005167,0.8613750338554382,-0.06573515385389328,-0.12227272242307663,-0.4886321425437927,2.6580679416656494,0.235215647
-6.576767191290855e-05,0.00020038709044456482,-0.2825697958469391,-0.000526761170476675,0.0,0.0,0.005757471080869436,-0.006149612832814455,-0.2825697958469391,1.6530975699424744e-08,0.0,0.0,2.643531322479248,-0.09709223359823227,0.00663879094645381,0.8613821864128113,-0.06563851982355118,-0.12233234196901321,-0.4886176288127899,2.64532208442688,0.240184348
-6.566988304257393e-05,0.00020650029182434082,-0.2944154143333435,-0.0005486961454153061,0.0,0.0,0.00573563389480114,-0.006143499631434679,-0.2944154143333435,1.7578713595867157e-08,0.0,0.0,2.625035524368286,-0.06862804293632507,0.018943186849355698,0.8613897562026978,-0.06554178148508072,-0.12239062041044235,-0.48860272765159607,2.6260008811950684,0.245166214
-6.546825170516968e-05,0.0002124970778822899,-0.30664190649986267,-0.0005710831610485911,0.0,0.0,0.0057134488597512245,-0.00613750284537673,-0.30664190649986267,1.862645149230957e-08,0.0,0.0,2.6541271209716797,-0.045021902769804,0.006743014790117741,0.8613972663879395,-0.0654422715306282,-0.12244931608438492,-0.4885880649089813,2.654517412185669,0.250204125
-6.527826189994812e-05,0.00021834531798958778,-0.3191036880016327,-0.0005939339753240347,0.0,0.0,0.005690787453204393,-0.006131654605269432,-0.3191036880016327,1.9907020032405853e-08,0.0,0.0,2.6278116703033447,-0.047612570226192474,-0.0013877424644306302,0.8614044785499573,-0.06534387171268463,-0.1225074976682663,-0.4885737895965576,2.6282432079315186,0.255236462
-6.482191383838654e-05,0.00022382335737347603,-0.3315887153148651,-0.0006171847926452756,0.0,0.0,0.005667992867529392,-0.006126176565885544,-0.3315887153148651,2.130400389432907e-08,0.0,0.0,2.637226104736328,-0.08599935472011566,0.013941816054284573,0.8614118099212646,-0.06524775177240372,-0.12256625294685364,-0.48855912685394287,2.638664722442627,0.260180391
-6.381375715136528e-05,0.00022904248908162117,-0.3445965647697449,-0.0006408691988326609,0.0,0.0,0.00564531609416008,-0.006120957434177399,-0.3445965647697449,2.2584572434425354e-08,0.0,0.0,2.5907444953918457,-0.11258132755756378,0.02122637815773487,0.861419141292572,-0.0651518851518631,-0.12262628227472305,-0.4885439872741699,2.593276262283325,0.265233206
-6.218766793608665e-05,0.00023377453908324242,-0.35769909620285034,-0.0006649569259025156,0.0,0.0,0.0056228539906442165,-0.0061162253841757774,-0.35769909620285034,2.3981556296348572e-08,0.0,0.0,2.6359364986419678,-0.17125046253204346,0.031601160764694214,0.8614262938499451,-0.06505673378705978,-0.12268873304128647,-0.48852816224098206,2.6416826248168945,0.270227225
-5.957530811429024e-05,0.00023791007697582245,-0.371130108833313,-0.0006895057740621269,0.0,0.0,0.0056009176187217236,-0.006112089846283197,-0.371130108833313,2.5262124836444855e-08,0.0,0.0,2.6149868965148926,-0.15586215257644653,0.02062729187309742,0.8614333868026733,-0.06496141105890274,-0.12275058776140213,-0.48851290345191956,2.619709014892578,0.275252236
-5.56199811398983e-05,0.00024135131388902664,-0.3847050964832306,-0.0007144913543015718,0.0,0.0,0.0055798874236643314,-0.006108648609369993,-0.3847050964832306,2.6775524020195007e-08,0.0,0.0,2.4931347370147705,-0.11218740791082382,0.025412287563085556,0.8614403605461121,-0.06487046182155609,-0.12280772626399994,-0.4884983003139496,2.4957869052886963,0.280239464
-5.0393398851156235e-05,0.00024409592151641846,-0.398245245218277,-0.0007398654124699533,0.0,0.0,0.0055597396567463875,-0.006105904001742601,-0.398245245218277,2.8405338525772095e-08,0.0,0.0,2.6740682125091553,-0.07719669491052628,0.012084602378308773,0.8614476323127747,-0.06477388739585876,-0.12286625802516937,-0.4884836673736572,2.6752095222473145,0.285126907
-4.345644265413284e-05,0.000246178824454546,-0.4126020073890686,-0.0007655863300897181,0.0,0.0,0.005540955811738968,-0.006103821098804474,-0.4126020073890686,3.003515303134918e-08,0.0,0.0,2.591365098953247,-0.059595588594675064,0.042311057448387146,0.8614556789398193,-0.06467621773481369,-0.12292467057704926,-0.4884677231311798,2.592395544052124,0.29021908
-3.495905548334122e-05,0.0002472284249961376,-0.4267756938934326,-0.0007916043978184462,0.0,0.0,0.005523435305804014,-0.006102771498262882,-0.4267756938934326,3.1781382858753204e-08,0.0,0.0,2.7297043800354004,-0.0642508938908577,0.06256036460399628,0.861464262008667,-0.06457651406526566,-0.122984379529953,-0.4884507358074188,2.7311770915985107,0.295160098
-2.4784822016954422e-05,0.0002473117783665657,-0.44128912687301636,-0.0008181251469068229,0.0,0.0,0.005507088731974363,-0.006102688144892454,-0.44128912687301636,3.341119736433029e-08,0.0,0.0,2.6849546432495117,-0.11217846721410751,0.04630321264266968,0.8614721298217773,-0.06447871774435043,-0.12304538488388062,-0.4884343445301056,2.6876959800720215,0.300135164
-1.283222809433937e-05,0.0002464153803884983,-0.4563637375831604,-0.0008450103923678398,0.0,0.0,0.005492156371474266,-0.0061035845428705215,-0.4563637375831604,3.5390257835388184e-08,0.0,0.0,2.664591073989868,-0.1558995246887207,0.06683160364627838,0.8614803552627563,-0.06438066810369492,-0.12310885637998581,-0.48841679096221924,2.6699845790863037,0.305216664
6.60773366689682e-07,0.0002443096600472927,-0.47136661410331726,-0.0008721918566152453,0.0,0.0,0.005478467792272568,-0.006105690263211727,-0.47136661410331726,3.725290298461914e-08,0.0,0.0,2.740373373031616,-0.1253674328327179,0.08505473285913467,0.8614891767501831,-0.06428130716085434,-0.12317141890525818,-0.48839861154556274,2.7445578575134277,0.31019122
1.6246456652879715e-05,0.00024079857394099236,-0.4867798089981079,-0.0008996797259896994,0.0,0.0,0.005466565489768982,-0.0061092013493180275,-0.4867798089981079,3.899913281202316e-08,0.0,0.0,2.7283549308776855,-0.05849592015147209,0.10438165813684464,0.8614987134933472,-0.06417997181415558,-0.12323180586099625,-0.48837968707084656,2.7309775352478027,0.315219988
3.368547186255455e-05,0.00023592868819832802,-0.5025120377540588,-0.0009275146294385195,0.0,0.0,0.005456169135868549,-0.006114071235060692,-0.5025120377540588,4.086177796125412e-08,0.0,0.0,2.7815842628479004,-0.016898928210139275,0.10710680484771729,0.861508846282959,-0.0640752911567688,-0.12329202890396118,-0.4883604943752289,2.7836968898773193,0.320271406
5.2134040743112564e-05,0.0002299533225595951,-0.518170177936554,-0.0009557937737554312,0.0,0.0,0.005446338094770908,-0.006120046600699425,-0.518170177936554,4.2957253754138947e-08,0.0,0.0,2.7638375759124756,-0.05485003814101219,0.1006370335817337,0.8615183234214783,-0.06397413462400436,-0.12335209548473358,-0.4883418679237366,2.7662129402160645,0.325221105
7.204897701740265e-05,0.00022265268489718437,-0.5341954827308655,-0.0009844168089330196,0.0,0.0,0.005437630228698254,-0.0061273472383618355,-0.5341954827308655,4.516914486885071e-08,0.0,0.0,2.7210543155670166,-0.1307312548160553,0.12562566995620728,0.8615278601646423,-0.06387553364038467,-0.12341450154781342,-0.4883221685886383,2.72708797454834,0.330210001
9.34721902012825e-05,0.0002138991840183735,-0.5505121350288391,-0.0010134780313819647,0.0,0.0,0.005429992452263832,-0.006136100739240646,-0.5505121350288391,4.7497451305389404e-08,0.0,0.0,2.7306699752807617,-0.1434651017189026,0.11451435834169388,0.8615371584892273,-0.06377650052309036,-0.12347779422998428,-0.48830273747444153,2.736832857131958,0.335213216
0.00011596176773309708,0.00020378688350319862,-0.5670468211174011,-0.0010429463582113385,0.0,0.0,0.005423014052212238,-0.006146213039755821,-0.5670468211174011,5.005858838558197e-08,0.0,0.0,2.6400012969970703,-0.0978458896279335,0.11506828665733337,0.8615463972091675,-0.06368006765842438,-0.1235373392701149,-0.4882839322090149,2.6443188190460205,0.340208049
0.0001391880214214325,0.0001924191601574421,-0.5838614106178284,-0.0010728404158726335,0.0,0.0,0.005416346248239279,-0.006157580763101578,-0.5838614106178284,5.2852556109428406e-08,0.0,0.0,2.6436312198638916,-0.09190397709608078,0.10503445565700531,0.8615555167198181,-0.06358311325311661,-0.12359688431024551,-0.48826542496681213,2.647312641143799,0.345213126
0.00016281940042972565,0.00017983140423893929,-0.6009760499000549,-0.0011031144531443715,0.0,0.0,0.005409703124314547,-0.006170168519020081,-0.6009760499000549,5.564652383327484e-08,0.0,0.0,2.7085988521575928,-0.13205096125602722,0.10310515761375427,0.861564576625824,-0.06348425149917603,-0.12365952879190445,-0.48824650049209595,2.713775157928467,0.350233783
0.00018652481958270073,0.00016609393060207367,-0.6183292865753174,-0.0011337142204865813,0.0,0.0,0.0054028090089559555,-0.006183905992656946,-0.6183292865753174,5.8673322200775146e-08,0.0,0.0,2.672703504562378,-0.0710548684000969,0.11200113594532013,0.8615740537643433,-0.06338553875684738,-0.12371904402971268,-0.48822757601737976,2.675992727279663,0.35525171
0.00020992103964090347,0.0001513659954071045,-0.635664165019989,-0.0011645060731098056,0.0,0.0,0.005395412910729647,-0.006198633927851915,-0.635664165019989,6.146728992462158e-08,0.0,0.0,2.7055485248565674,0.006067833863198757,0.13769185543060303,0.8615843057632446,-0.06328559666872025,-0.1237754076719284,-0.48820796608924866,2.709056854248047,0.360194301
0.00023377034813165665,0.0001349886879324913,-0.653624415397644,-0.0011956793023273349,0.0,0.0,0.0053880889900028706,-0.0062150112353265285,-0.653624415397644,6.449408829212189e-08,0.0,0.0,2.6900181770324707,0.03541065379977226,0.13417813181877136,0.8615949153900146,-0.06318343430757523,-0.12383157759904861,-0.4881882965564728,2.6935954093933105,0.365244356
0.00025733280926942825,0.00011741509661078453,-0.6716073751449585,-0.0012270798906683922,0.0,0.0,0.005380250979214907,-0.006232584826648235,-0.6716073751449585,6.752088665962219e-08,0.0,0.0,2.7497329711914062,0.08368495851755142,0.14975802600383759,0.8616061210632324,-0.0630793496966362,-0.12388645112514496,-0.4881681203842163,2.7550792694091797,0.370231514
0.0002811509184539318,9.838910773396492e-05,-0.6897983551025391,-0.0012588459067046642,0.0,0.0,0.005372303072363138,-0.006251610815525055,-0.6897983551025391,7.008202373981476e-08,0.0,0.0,2.7228164672851562,0.02708611823618412,0.1585337072610855,0.8616170883178711,-0.06297773867845535,-0.12394274771213531,-0.4881476163864136,2.727562427520752,0.375208703
0.00030557066202163696,7.762154564261436e-05,-0.7084923982620239,-0.0012909630313515663,0.0,0.0,0.005364605691283941,-0.0062723783776164055,-0.7084923982620239,7.264316082000732e-08,0.0,0.0,2.757388114929199,0.042787808924913406,0.15470482409000397,0.8616282939910889,-0.06287302821874619,-0.12399997562170029,-0.48812681436538696,2.7620558738708496,0.380255491
